Variant,Test_Name,Vac_Status,Incubation_Period,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31,Day 32,Day 33,Day 34,Day 35,Day 36,Day 37,Day 38,Day 39,Day 40,Day 41,Day 42,Day 43,Day 44,Day 45,Day 46,Day 47,Day 48,Day 49,Day 50,Day 51,Day 52,Day 53,Day 54,Day 55,Day 56,Day 57,Day 58,Day 59,Day 60
Omicron,RT-PCR,Vaccinated,22,8.03E-24,7.48E-24,6.33E-24,4.26E-24,1.50E-24,4.32E-07,0.000704064,0.01303727,0.061639889,0.156837441,0.287213527,0.432776701,0.575418145,0.70272405,0.807982364,0.888835443,0.945783458,0.980968074,0.997312812,0.997191235,0.979718393,0.872389087,0.687135654,0.514488459,0.376822423,0.273783193,0.198770533,0.144769565,0.106000248,0.078113946,0.057966606,0.043325294,0.032615019,0.024725878,0.018873774,0.014502295,0.011214385,0.008724926,0.006827834,0.00537315,0.004251024,0.003380453,0.00270132,0.002168729,0.001748942,0.00141646,0.001151899,0.000940474,0.000785921,0.00071213,0.000683872,0.00067293,0.000668567,0.000666796,0.000666071,0.000665774,0.000665652,0.000665601,0.000665581,0.000665572
Omicron,RT-PCR,Vaccinated,23,8.04E-24,7.53E-24,6.50E-24,4.64E-24,2.03E-24,3.32E-09,0.000173732,0.0061167,0.038063441,0.112092977,0.224479879,0.35932607,0.499184652,0.630428471,0.744479975,0.837137494,0.907365297,0.956150153,0.985614854,0.998399522,0.996228096,0.977248762,0.863237376,0.677335805,0.506290774,0.370560966,0.269184749,0.195449632,0.142384804,0.10428728,0.076879174,0.057071767,0.042672688,0.032135817,0.02437153,0.018609903,0.014304436,0.011065018,0.008611427,0.006741044,0.005306379,0.004199353,0.003340243,0.002669861,0.002143988,0.001729389,0.001400934,0.001139514,0.000930593,0.00078012,0.000709859,0.000683003,0.000672587,0.000668428,0.000666739,0.000666048,0.000665764,0.000665648,0.0006656,0.00066558
Omicron,RT-PCR,Vaccinated,24,8.05E-24,7.58E-24,6.64E-24,4.98E-24,2.54E-24,1.02E-13,3.10E-05,0.002566701,0.022220317,0.077439487,0.171373062,0.293023187,0.426681244,0.558329033,0.678015641,0.779927179,0.861553907,0.922692438,0.964582028,0.989254192,0.999072561,0.995165625,0.974529228,0.853935204,0.667589948,0.498195947,0.364396418,0.264663387,0.192186077,0.140041466,0.102603863,0.075665406,0.056191872,0.042030754,0.031664278,0.024022718,0.01835006,0.014109526,0.010917826,0.008499543,0.00665546,0.005240515,0.004148369,0.003300556,0.002638802,0.002119557,0.001710076,0.001385594,0.001127275,0.000920855,0.000774573,0.000707702,0.000682178,0.000672261,0.000668296,0.000666685,0.000666026,0.000665755,0.000665644,0.000665598
Omicron,RT-PCR,Vaccinated,25,8.06E-24,7.62E-24,6.76E-24,5.26E-24,3.01E-24,6.88E-25,3.38E-06,0.000939053,0.012154928,0.051526598,0.127591547,0.234549211,0.359296859,0.488217628,0.610526324,0.719097035,0.81007293,0.882078068,0.935424626,0.97146187,0.992094877,0.999416221,0.994040879,0.971531984,0.844499917,0.657903275,0.490204451,0.358327858,0.260217982,0.188978909,0.137738817,0.100949462,0.074472258,0.05532665,0.041399304,0.03120027,0.023679349,0.018094176,0.013917517,0.010772775,0.008389248,0.006571064,0.005175545,0.004098062,0.003261386,0.002608139,0.00209543,0.001690998,0.001370438,0.001115179,0.000911268,0.000769274,0.000705653,0.000681392,0.00067195,0.00066817,0.000666634,0.000666005,0.000665747,0.00066564
Omicron,RT-PCR,Vaccinated,26,8.06E-24,7.65E-24,6.87E-24,5.51E-24,3.45E-24,1.09E-24,1.61E-07,0.000288961,0.006160624,0.032871196,0.092458861,0.184121871,0.297973245,0.421511905,0.543670481,0.656358923,0.754554064,0.835772804,0.8993946,0.946041916,0.977088185,0.994298287,0.999496144,0.992880743,0.968231324,0.83494798,0.648280614,0.482316675,0.352354357,0.255847435,0.185827191,0.135476144,0.099323558,0.073299363,0.054475843,0.040778153,0.030743661,0.023341331,0.017842188,0.013728362,0.010629829,0.008280518,0.006487839,0.005111456,0.004048423,0.003222723,0.002577865,0.002071603,0.001672153,0.001355463,0.001103226,0.000901841,0.000764217,0.000703706,0.000680644,0.000671653,0.00066805,0.000666585,0.000665985,0.000665738
Omicron,RT-PCR,Vaccinated,27,8.07E-24,7.68E-24,6.97E-24,5.73E-24,3.84E-24,1.53E-24,1.47E-09,7.08E-05,0.002851592,0.01999188,0.06504869,0.141585691,0.243256819,0.359273995,0.47882153,0.593220013,0.696502198,0.785184559,0.857743359,0.914057147,0.95492559,0.981695618,0.995990252,0.999363667,0.991704821,0.964603261,0.825295051,0.638726481,0.474532912,0.34647499,0.25155067,0.182730016,0.133252758,0.097725651,0.072146365,0.053639198,0.040167126,0.030294329,0.023008576,0.017594031,0.013542017,0.010488958,0.008173329,0.006405767,0.005048236,0.003999441,0.003184562,0.002547975,0.002048072,0.001653537,0.001340666,0.001091412,0.000892584,0.000759395,0.000701857,0.000679933,0.00067137,0.000667936,0.000666538,0.000665966
Omicron,RT-PCR,Vaccinated,28,8.08E-24,7.71E-24,7.05E-24,5.92E-24,4.18E-24,1.97E-24,1.20E-13,1.26E-05,0.001182919,0.011509869,0.04429476,0.106499964,0.19535637,0.302239559,0.417073528,0.530971176,0.637272126,0.731633071,0.811688022,0.876580491,0.926514329,0.962380279,0.985470025,0.997269678,0.999059168,0.990527379,0.960626487,0.81555586,0.629244966,0.466853293,0.340688767,0.247326587,0.179686463,0.131067963,0.096155236,0.071012905,0.052816464,0.039566044,0.029852147,0.022680993,0.017349642,0.013358436,0.010350127,0.008067657,0.00632483,0.00498587,0.003951108,0.003146895,0.002518465,0.002024834,0.001635149,0.001326046,0.001079737,0.000883504,0.000754799,0.0007001,0.000679256,0.000671101,0.000667827,0.000666494
Omicron,Abbot PanBio,Vaccinated,1,0.374823002,0.748967233,0.575162381,0.415428706,0.290928395,0.20040337,0.136758562,0.092789052,0.062705806,0.042243679,0.028381722,0.019021314,0.012719034,0.008487585,0.005654116,0.003761491,0.002500098,0.001660948,0.001103469,0.000733443,0.000487932,0.000325015,0.000216842,0.000144945,9.71E-05,6.52E-05,4.39E-05,2.96E-05,2.03E-05,1.50E-05,1.18E-05,1.04E-05,1.31E-05,1.86E-05,2.63E-05,3.53E-05,4.49E-05,5.50E-05,6.55E-05,7.65E-05,8.79E-05,9.97E-05,0.000111815,0.000124326,0.000137177,0.000150357,0.000163852,0.000177654,0.000191751,0.000206134,0.000220797,0.000235729,0.000250926,0.000266379,0.000282083,0.000298031,0.000314218,0.000330639,0.000347289,0.000364163
Omicron,Abbot PanBio,Vaccinated,2,0.03673315,0.712865762,0.740362363,0.566019028,0.407929869,0.28535022,0.196436784,0.134001613,0.090896286,0.061415571,0.041368224,0.027789765,0.018622252,0.012450773,0.008307744,0.005533863,0.003681271,0.002446692,0.001625449,0.0010799,0.000717804,0.000477555,0.000318127,0.000212266,0.000141902,9.51E-05,6.38E-05,4.30E-05,2.90E-05,1.99E-05,1.48E-05,1.17E-05,9.53E-06,9.62E-06,1.29E-05,1.74E-05,2.33E-05,3.04E-05,3.79E-05,4.59E-05,5.41E-05,6.27E-05,7.16E-05,8.08E-05,9.03E-05,0.000100048,0.000110041,0.000120281,0.000130758,0.000141465,0.000152395,0.00016354,0.000174896,0.000186455,0.000198213,0.000210166,0.000222307,0.000234634,0.000247141,0.000259826
Omicron,Abbot PanBio,Vaccinated,3,0.00023248,0.305636554,0.818498943,0.731616309,0.556933584,0.400534323,0.279866926,0.192543958,0.131298227,0.089041173,0.060151371,0.040510608,0.027209967,0.018231448,0.012188101,0.008131674,0.005416148,0.003602753,0.002394424,0.00159071,0.001056836,0.0007025,0.000467401,0.000311387,0.000207789,0.000138923,9.31E-05,6.25E-05,4.21E-05,2.84E-05,1.96E-05,1.46E-05,1.16E-05,9.37E-06,8.00E-06,9.36E-06,1.25E-05,1.61E-05,2.05E-05,2.60E-05,3.19E-05,3.81E-05,4.46E-05,5.14E-05,5.83E-05,6.55E-05,7.29E-05,8.05E-05,8.82E-05,9.62E-05,0.000104336,0.000112645,0.000121121,0.000129761,0.000138558,0.000147509,0.00015661,0.000165858,0.000175248,0.000184779
Omicron,Abbot PanBio,Vaccinated,4,1.14E-14,0.073466299,0.58551784,0.840111296,0.722744073,0.547911076,0.393242416,0.274477515,0.188723742,0.128647444,0.087222997,0.058912695,0.039670477,0.026642084,0.017848732,0.011930903,0.007959299,0.005300917,0.003525902,0.00234327,0.001556713,0.001034266,0.000687524,0.000457464,0.000304791,0.000203406,0.000136008,9.11E-05,6.12E-05,4.12E-05,2.78E-05,1.92E-05,1.44E-05,1.14E-05,9.27E-06,7.60E-06,7.19E-06,9.23E-06,1.19E-05,1.48E-05,1.81E-05,2.21E-05,2.67E-05,3.16E-05,3.67E-05,4.20E-05,4.74E-05,5.30E-05,5.88E-05,6.47E-05,7.07E-05,7.69E-05,8.32E-05,8.97E-05,9.63E-05,0.000102975,0.000109794,0.000116728,0.000123775,0.000130933
Omicron,Abbot PanBio,Vaccinated,5,3.19E-24,0.009630335,0.292399748,0.728349426,0.843389323,0.713761994,0.538956151,0.386054376,0.269180972,0.184974999,0.126048323,0.085441055,0.057699042,0.03884748,0.026085874,0.017473941,0.011679068,0.007790541,0.005188119,0.003450681,0.002293206,0.001523444,0.001012179,0.000672869,0.00044774,0.000298336,0.000199118,0.000133155,8.92E-05,5.99E-05,4.04E-05,2.73E-05,1.89E-05,1.42E-05,1.13E-05,9.17E-06,7.51E-06,6.29E-06,6.88E-06,9.04E-06,1.13E-05,1.36E-05,1.61E-05,1.90E-05,2.24E-05,2.62E-05,3.02E-05,3.43E-05,3.85E-05,4.29E-05,4.74E-05,5.20E-05,5.67E-05,6.15E-05,6.64E-05,7.14E-05,7.65E-05,8.17E-05,8.70E-05,9.24E-05
Omicron,Abbot PanBio,Vaccinated,6,3.48E-24,0.000464959,0.109734483,0.501538625,0.795278889,0.841342686,0.704685549,0.530073098,0.37897032,0.263976264,0.181296602,0.12349994,0.083694661,0.056509922,0.038041278,0.025541104,0.017106914,0.011432485,0.007625326,0.005077704,0.003377058,0.00224421,0.001490885,0.000990565,0.000658528,0.000438225,0.000292019,0.00019492,0.000130362,8.74E-05,5.87E-05,3.95E-05,2.67E-05,1.86E-05,1.40E-05,1.12E-05,9.07E-06,7.43E-06,6.10E-06,5.48E-06,6.78E-06,8.74E-06,1.06E-05,1.25E-05,1.45E-05,1.66E-05,1.90E-05,2.17E-05,2.47E-05,2.79E-05,3.13E-05,3.47E-05,3.82E-05,4.18E-05,4.54E-05,4.92E-05,5.30E-05,5.69E-05,6.09E-05,6.49E-05
Omicron,Abbot PanBio,Vaccinated,7,3.62E-24,2.18E-06,0.030885489,0.289061087,0.636776066,0.829071041,0.837063672,0.695529322,0.521265813,0.371990222,0.258862312,0.177687412,0.121001369,0.081983128,0.055344851,0.037251533,0.025007541,0.016747491,0.011191047,0.00746358,0.004969621,0.003304998,0.002196258,0.001459023,0.000969415,0.000644495,0.000428913,0.000285838,0.000190813,0.000127629,8.56E-05,5.75E-05,3.87E-05,2.62E-05,1.83E-05,1.39E-05,1.10E-05,8.98E-06,7.35E-06,6.04E-06,5.00E-06,5.11E-06,6.67E-06,8.36E-06,9.96E-06,1.15E-05,1.30E-05,1.46E-05,1.64E-05,1.83E-05,2.04E-05,2.28E-05,2.54E-05,2.80E-05,3.08E-05,3.36E-05,3.64E-05,3.93E-05,4.23E-05,4.53E-05
Omicron,Abbot PanBio,Vaccinated,8,3.68E-24,2.28E-14,0.006080118,0.14085248,0.452072878,0.7189628,0.847695626,0.831579765,0.68630714,0.512537903,0.365113989,0.253838045,0.174146318,0.118551712,0.080305794,0.054203357,0.036477918,0.02448496,0.01639552,0.010954649,0.007305233,0.004863822,0.003234469,0.00214933,0.001427843,0.000948718,0.000630762,0.000419801,0.000279788,0.000186793,0.000124954,8.38E-05,5.63E-05,3.79E-05,2.56E-05,1.80E-05,1.37E-05,1.09E-05,8.88E-06,7.27E-06,5.97E-06,4.91E-06,4.24E-06,5.00E-06,6.49E-06,7.93E-06,9.27E-06,1.05E-05,1.18E-05,1.31E-05,1.44E-05,1.58E-05,1.73E-05,1.89E-05,2.07E-05,2.27E-05,2.48E-05,2.70E-05,2.92E-05,3.15E-05
Omicron,Abbot PanBio,Vaccinated,9,3.71E-24,2.17E-24,0.000697439,0.057538064,0.287757609,0.571614034,0.769658139,0.858423367,0.82581043,0.677032004,0.50389263,0.358341406,0.248902358,0.170672205,0.116150074,0.078662,0.053084975,0.035720108,0.023973138,0.016050846,0.010723185,0.007150213,0.00476026,0.003165438,0.002103402,0.00139733,0.000928464,0.000617324,0.000410884,0.000273868,0.000182858,0.000122335,8.20E-05,5.51E-05,3.71E-05,2.51E-05,1.77E-05,1.35E-05,1.08E-05,8.79E-06,7.20E-06,5.91E-06,4.86E-06,4.00E-06,3.84E-06,4.93E-06,6.24E-06,7.46E-06,8.59E-06,9.66E-06,1.07E-05,1.17E-05,1.28E-05,1.38E-05,1.49E-05,1.61E-05,1.74E-05,1.87E-05,2.02E-05,2.17E-05
Omicron,Abbot PanBio,Vaccinated,10,3.72E-24,2.66E-24,3.05E-05,0.019230125,0.164405088,0.420394408,0.654895992,0.802142959,0.864626122,0.819899045,0.667716206,0.49533298,0.351672188,0.244054147,0.167263977,0.113795582,0.077051105,0.05198925,0.034977788,0.023471858,0.015713323,0.010496557,0.006998451,0.004658887,0.003097874,0.002058454,0.001367469,0.000908645,0.000604174,0.000402159,0.000268075,0.000179007,0.000119772,8.03E-05,5.40E-05,3.64E-05,2.46E-05,1.74E-05,1.33E-05,1.07E-05,8.69E-06,7.12E-06,5.85E-06,4.81E-06,3.95E-06,3.33E-06,3.69E-06,4.82E-06,5.95E-06,6.98E-06,7.94E-06,8.85E-06,9.72E-06,1.06E-05,1.14E-05,1.23E-05,1.31E-05,1.40E-05,1.49E-05,1.59E-05
Omicron,Abbot PanBio,Vaccinated,11,3.73E-24,3.00E-24,1.47E-07,0.005015964,0.083736574,0.287115803,0.525171998,0.712768638,0.824068623,0.867862071,0.813843372,0.65837129,0.486861652,0.345105958,0.23929229,0.163920542,0.11148737,0.075472475,0.050915735,0.03425065,0.022980908,0.015382804,0.010274664,0.006849882,0.004559659,0.003031746,0.002014466,0.001338248,0.00088925,0.000591306,0.00039362,0.000262405,0.000175239,0.000117264,7.86E-05,5.29E-05,3.56E-05,2.41E-05,1.71E-05,1.32E-05,1.06E-05,8.60E-06,7.05E-06,5.79E-06,4.76E-06,3.91E-06,3.22E-06,2.92E-06,3.64E-06,4.67E-06,5.62E-06,6.50E-06,7.31E-06,8.09E-06,8.83E-06,9.55E-06,1.03E-05,1.10E-05,1.16E-05,1.23E-05
Omicron,Abbot PanBio,Vaccinated,12,3.73E-24,3.24E-24,3.42E-14,0.000929918,0.037487724,0.181981242,0.398599889,0.604477363,0.75347625,0.839738104,0.869074925,0.807630638,0.649008102,0.478481064,0.338642254,0.23461565,0.160640813,0.109224585,0.073925486,0.049863992,0.033538388,0.022500077,0.015059148,0.010057408,0.006704437,0.00446253,0.002967025,0.001971416,0.001309652,0.000870271,0.000578714,0.000385263,0.000256856,0.000171551,0.000114809,7.70E-05,5.18E-05,3.49E-05,2.36E-05,1.69E-05,1.30E-05,1.04E-05,8.51E-06,6.98E-06,5.73E-06,4.71E-06,3.87E-06,3.18E-06,2.64E-06,2.74E-06,3.58E-06,4.46E-06,5.27E-06,6.02E-06,6.72E-06,7.38E-06,8.02E-06,8.63E-06,9.23E-06,9.81E-06
Omicron,Abbot PanBio,Vaccinated,13,3.72E-24,3.41E-24,1.39E-24,0.000101598,0.014426904,0.106557522,0.286752495,0.490998318,0.663937017,0.782563998,0.851680293,0.868803243,0.801207263,0.639636808,0.470193368,0.332280533,0.23002307,0.157423712,0.107006381,0.072409524,0.048833586,0.032840701,0.022029162,0.014742211,0.009844695,0.006562053,0.004367457,0.002903679,0.001929286,0.001281668,0.000851698,0.000566391,0.000377086,0.000251426,0.000167941,0.000112406,7.54E-05,5.07E-05,3.42E-05,2.32E-05,1.66E-05,1.29E-05,1.03E-05,8.42E-06,6.90E-06,5.67E-06,4.66E-06,3.83E-06,3.15E-06,2.59E-06,2.25E-06,2.69E-06,3.48E-06,4.23E-06,4.92E-06,5.56E-06,6.16E-06,6.73E-06,7.27E-06,7.80E-06
Omicron,Abbot PanBio,Vaccinated,14,3.72E-24,3.52E-24,1.86E-24,4.36E-06,0.004615062,0.057155917,0.195356708,0.382765465,0.564881742,0.708670387,0.803810928,0.861278085,0.867372212,0.794546074,0.630267001,0.462000532,0.326020223,0.22551342,0.154268188,0.10483194,0.070923993,0.047824098,0.032157301,0.021567961,0.01443186,0.009636431,0.006422665,0.004274396,0.002841681,0.001888054,0.001254283,0.000833524,0.000554333,0.000369084,0.000246112,0.000164408,0.000110054,7.38E-05,4.97E-05,3.35E-05,2.27E-05,1.64E-05,1.27E-05,1.02E-05,8.33E-06,6.83E-06,5.61E-06,4.61E-06,3.79E-06,3.12E-06,2.56E-06,2.11E-06,2.05E-06,2.65E-06,3.35E-06,3.99E-06,4.57E-06,5.12E-06,5.63E-06,6.13E-06
Omicron,Abbot PanBio,Vaccinated,15,3.71E-24,3.60E-24,2.26E-24,2.38E-08,0.001162374,0.0277286,0.125656634,0.28652678,0.465015777,0.623254981,0.74260694,0.82019271,0.86895964,0.864988286,0.787630412,0.620907625,0.453904272,0.319860667,0.221085549,0.15117319,0.102700448,0.069468305,0.046835116,0.0314879,0.021116278,0.014127958,0.009432525,0.006286213,0.004183306,0.002781003,0.001847704,0.001227484,0.000815739,0.000542533,0.000361253,0.000240912,0.000160951,0.000107752,7.23E-05,4.86E-05,3.28E-05,2.23E-05,1.61E-05,1.25E-05,1.01E-05,8.25E-06,6.76E-06,5.56E-06,4.57E-06,3.76E-06,3.09E-06,2.54E-06,2.09E-06,1.76E-06,1.98E-06,2.59E-06,3.18E-06,3.73E-06,4.23E-06,4.70E-06
Omicron,Abbot PanBio,Vaccinated,16,3.71E-24,3.66E-24,2.58E-24,4.57E-14,0.000209284,0.011950952,0.075912506,0.205792453,0.37077204,0.533373718,0.669316898,0.768608696,0.833395546,0.874771389,0.862257506,0.780419804,0.611567016,0.445906058,0.313801129,0.216738281,0.148137666,0.100611097,0.068041873,0.045866227,0.030832215,0.020673919,0.013830374,0.009232886,0.006152635,0.004094145,0.002721615,0.001808215,0.001201259,0.000798336,0.000530986,0.00035359,0.000235822,0.000157567,0.000105499,7.08E-05,4.76E-05,3.21E-05,2.19E-05,1.59E-05,1.24E-05,9.99E-06,8.16E-06,6.69E-06,5.50E-06,4.52E-06,3.72E-06,3.06E-06,2.51E-06,2.06E-06,1.70E-06,1.56E-06,1.96E-06,2.50E-06,3.01E-06,3.47E-06
Omicron,Abbot PanBio,Vaccinated,17,3.70E-24,3.70E-24,2.83E-24,9.14E-25,2.24E-05,0.004463539,0.04274573,0.141523755,0.286376926,0.444687905,0.589473392,0.705799338,0.788730216,0.844512717,0.878891241,0.859482707,0.772885152,0.602253021,0.438007229,0.307840868,0.212470477,0.145160599,0.098563106,0.066644136,0.044917038,0.030189972,0.020240696,0.013538979,0.009037427,0.006021871,0.004006873,0.002663492,0.00176957,0.001175596,0.000781305,0.000519687,0.000346091,0.000230842,0.000154255,0.000103293,6.93E-05,4.66E-05,3.15E-05,2.14E-05,1.57E-05,1.22E-05,9.89E-06,8.07E-06,6.62E-06,5.44E-06,4.47E-06,3.68E-06,3.02E-06,2.49E-06,2.04E-06,1.68E-06,1.40E-06,1.47E-06,1.92E-06,2.39E-06
Omicron,Abbot PanBio,Vaccinated,18,3.70E-24,3.73E-24,3.03E-24,1.31E-24,9.77E-07,0.001393901,0.022200191,0.092875938,0.214127357,0.361387861,0.507886961,0.635341109,0.734865781,0.804461535,0.85435842,0.88160328,0.856708994,0.765049016,0.592972904,0.430208876,0.301979057,0.208280964,0.142240967,0.096555694,0.065274529,0.043987154,0.0295609,0.019816423,0.013253647,0.008846061,0.005893862,0.00392145,0.002606606,0.00173175,0.001150482,0.00076464,0.00050863,0.000338753,0.000225967,0.000151014,0.000101134,6.79E-05,4.57E-05,3.08E-05,2.10E-05,1.54E-05,1.21E-05,9.78E-06,7.99E-06,6.55E-06,5.39E-06,4.43E-06,3.64E-06,2.99E-06,2.46E-06,2.02E-06,1.66E-06,1.37E-06,1.20E-06,1.44E-06
Omicron,Abbot PanBio,Vaccinated,19,3.69E-24,3.75E-24,3.19E-24,1.68E-24,6.26E-09,0.000344214,0.01048533,0.057884728,0.154767201,0.286272309,0.428395077,0.561259027,0.672874563,0.758179926,0.817383455,0.862900843,0.883112106,0.853969362,0.756836242,0.583733517,0.422512001,0.296214878,0.204168612,0.139377784,0.094588111,0.063932515,0.043076198,0.028944738,0.019400921,0.012974254,0.008658706,0.005768553,0.003837839,0.002550931,0.001694739,0.001125906,0.000748332,0.00049781,0.000331571,0.000221197,0.000147841,9.90E-05,6.65E-05,4.47E-05,3.02E-05,2.07E-05,1.52E-05,1.20E-05,9.67E-06,7.90E-06,6.49E-06,5.33E-06,4.38E-06,3.60E-06,2.96E-06,2.43E-06,2.00E-06,1.64E-06,1.35E-06,1.11E-06
Omicron,Abbot PanBio,Vaccinated,20,3.69E-24,3.76E-24,3.31E-24,2.01E-24,5.71E-14,6.11E-05,0.004419778,0.034040472,0.107888175,0.220922,0.353852384,0.486936433,0.606105429,0.703686562,0.777008435,0.828574416,0.870206222,0.883567785,0.851153494,0.748386904,0.57454105,0.414917283,0.290547366,0.200132215,0.136570022,0.092659582,0.062617538,0.042183782,0.028341218,0.018994006,0.012700676,0.008475277,0.005645886,0.003756,0.002496442,0.001658518,0.001101856,0.000732373,0.000487221,0.000324543,0.000216529,0.000144736,9.70E-05,6.51E-05,4.38E-05,2.96E-05,2.03E-05,1.50E-05,1.18E-05,9.57E-06,7.82E-06,6.42E-06,5.28E-06,4.34E-06,3.57E-06,2.93E-06,2.41E-06,1.98E-06,1.63E-06,1.34E-06
Omicron,Abbot PanBio,Vaccinated,21,3.68E-24,3.77E-24,3.41E-24,2.29E-24,6.24E-25,6.54E-06,0.001620819,0.018728108,0.072307541,0.165918632,0.286196397,0.415068232,0.537484841,0.643752184,0.72909117,0.792314154,0.838696655,0.876543702,0.883089039,0.848225052,0.739774025,0.565401473,0.407425445,0.284975661,0.196170671,0.133816739,0.090769394,0.061329087,0.041309548,0.027750094,0.018595511,0.012432798,0.008295694,0.005525807,0.003675897,0.002443114,0.001623072,0.001078321,0.000716757,0.00047686,0.000317666,0.00021196,0.000141698,9.49E-05,6.37E-05,4.29E-05,2.90E-05,1.99E-05,1.48E-05,1.17E-05,9.47E-06,7.74E-06,6.35E-06,5.22E-06,4.29E-06,3.53E-06,2.90E-06,2.38E-06,1.96E-06,1.61E-06
Omicron,Abbot PanBio,Vaccinated,22,3.68E-24,3.78E-24,3.48E-24,2.52E-24,9.41E-25,2.95E-07,0.00049872,0.009533208,0.046396888,0.121076259,0.226559274,0.347672333,0.469458962,0.580885033,0.675398105,0.750139168,0.804821884,0.848100749,0.882116623,0.881762188,0.84510399,0.731018891,0.556320135,0.400036913,0.279498759,0.192282801,0.131116946,0.088916806,0.060066632,0.040453129,0.027171111,0.01820526,0.0121705,0.008119877,0.005408261,0.003597493,0.002390922,0.001588383,0.001055291,0.000701475,0.000466721,0.000310936,0.000207489,0.000138723,9.29E-05,6.24E-05,4.20E-05,2.84E-05,1.96E-05,1.46E-05,1.16E-05,9.36E-06,7.66E-06,6.29E-06,5.17E-06,4.25E-06,3.49E-06,2.87E-06,2.36E-06,1.94E-06
Omicron,Abbot PanBio,Vaccinated,23,3.67E-24,3.78E-24,3.54E-24,2.72E-24,1.26E-24,2.24E-09,0.000121785,0.004425485,0.028349034,0.085662235,0.175401982,0.286139543,0.403978464,0.517258598,0.61807101,0.702070231,0.767664317,0.815320203,0.856889065,0.886876219,0.879855883,0.841760065,0.722138718,0.547302066,0.392752039,0.274115675,0.188467466,0.128469694,0.087101108,0.058829667,0.039614169,0.026604026,0.017823086,0.011913669,0.007947749,0.005293197,0.003520753,0.002339843,0.001554436,0.001032754,0.000686521,0.000456799,0.000304349,0.000203113,0.000135812,9.10E-05,6.11E-05,4.12E-05,2.78E-05,1.92E-05,1.44E-05,1.14E-05,9.26E-06,7.58E-06,6.22E-06,5.11E-06,4.20E-06,3.46E-06,2.84E-06,2.34E-06
Omicron,Abbot PanBio,Vaccinated,24,3.67E-24,3.78E-24,3.59E-24,2.89E-24,1.56E-24,6.85E-14,2.15E-05,0.001838335,0.016380515,0.058594933,0.132655093,0.23130739,0.342514512,0.454685264,0.559018833,0.649935896,0.724625286,0.782327201,0.824930644,0.864686778,0.890519589,0.877848721,0.83822327,0.713149785,0.538351902,0.385571064,0.268825402,0.184723536,0.125874048,0.085321602,0.057617695,0.038792324,0.026048601,0.017448827,0.011662194,0.007779234,0.005180563,0.003445643,0.002289853,0.001521215,0.001010699,0.000671887,0.000447089,0.000297904,0.00019883,0.000132963,8.91E-05,5.99E-05,4.03E-05,2.72E-05,1.89E-05,1.42E-05,1.13E-05,9.16E-06,7.50E-06,6.16E-06,5.06E-06,4.16E-06,3.42E-06,2.81E-06
Omicron,Abbot PanBio,Vaccinated,25,3.66E-24,3.78E-24,3.63E-24,3.03E-24,1.84E-24,4.39E-25,2.32E-06,0.000666113,0.008872207,0.038611022,0.097854799,0.183546084,0.286095852,0.394614095,0.499887821,0.595402766,0.677279704,0.743768557,0.79465218,0.8339566,0.871615986,0.893144955,0.875779783,0.834439774,0.704067469,0.529473859,0.378494047,0.263626874,0.18104986,0.123329067,0.083577589,0.05643022,0.037987247,0.025504597,0.01708232,0.011415963,0.007614257,0.005070307,0.003372126,0.002240928,0.001488704,0.000989118,0.000657568,0.000437588,0.000291596,0.000194639,0.000130175,8.73E-05,5.86E-05,3.95E-05,2.67E-05,1.86E-05,1.40E-05,1.12E-05,9.07E-06,7.42E-06,6.09E-06,5.01E-06,4.12E-06,3.39E-06
Omicron,Abbot PanBio,Vaccinated,26,3.66E-24,3.78E-24,3.67E-24,3.15E-24,2.08E-24,6.93E-25,1.10E-07,0.000203086,0.004454201,0.024399607,0.070267002,0.142848044,0.235358894,0.338146095,0.442050119,0.539946518,0.627078795,0.700795241,0.760077152,0.805054058,0.842687238,0.877822221,0.894836686,0.873673243,0.830387938,0.694906326,0.520671827,0.37152098,0.258519025,0.177445313,0.120833834,0.081868392,0.055266759,0.037198604,0.024971784,0.016723406,0.01117487,0.007452743,0.00496238,0.003300171,0.002193046,0.001456889,0.000967998,0.000643555,0.00042829,0.000285424,0.000190537,0.000127446,8.54E-05,5.74E-05,3.87E-05,2.61E-05,1.83E-05,1.39E-05,1.10E-05,8.97E-06,7.35E-06,6.03E-06,4.96E-06,4.08E-06
